,user_id,result
477,478,"[1065593, 1085604, 844179, 1068719, 908531]"
478,479,"[1098066, 1068719, 1065593, 1092026, 965766]"
479,480,"[840361, 908531, 1004906, 916122, 5592931]"
480,481,"[951590, 1065593, 1126899, 908531, 862349]"
481,482,"[859075, 1106523, 8090537, 826249, 1133018]"
482,483,"[1080414, 1068719, 1098066, 1133018, 883404]"
483,484,"[1038217, 995242, 883404, 923746, 862349]"
484,485,"[1044078, 840361, 951590, 1029743, 1053690]"
485,486,"[826249, 951590, 1133018, 995242, 916122]"
486,487,"[5568378, 5569471, 8090537, 8090521, 909894]"
487,488,"[826249, 1106523, 1133018, 916122, 844179]"
488,489,"[1058997, 5582789, 847139, 5585636, 5583944]"
489,490,"[1044078, 859075, 5568378, 5569230, 840361]"
490,491,"[840361, 916122, 1038217, 923746, 1126899]"
491,492,"[826249, 1070820, 923746, 1133018, 1071939]"
492,493,"[908531, 916122, 995242, 1085604, 1029743]"
493,494,"[1096036, 951590, 1004906, 893018, 5569471]"
494,495,"[995242, 883404, 1092026, 826249, 908531]"
495,496,"[1098066, 908531, 849843, 1070820, 840361]"
496,497,"[1080414, 1085604, 862349, 1070820, 1038217]"
497,498,"[1106523, 908531, 1085604, 1004906, 938700]"
498,499,"[1080414, 5569471, 1085604, 1126899, 908531]"
499,500,"[1065593, 1004906, 1096036, 916122, 908531]"
500,501,"[951590, 1044078, 1070820, 826249, 862349]"
501,502,"[9526410, 859075, 1065593, 5568378, 1068719]"
502,503,"[938700, 1038217, 1085604, 1070820, 959985]"
503,504,"[5568378, 908531, 826249, 883404, 965766]"
504,505,"[1070820, 916122, 1065593, 1096036, 908531]"
505,506,"[916122, 1065593, 951590, 1053690, 987562]"
506,507,"[1080414, 866227, 951590, 1126899, 1051069]"
507,508,"[1085604, 1080414, 1106523, 1098066, 1133018]"
508,509,"[844179, 951590, 1065593, 833025, 1085604]"
509,510,"[908531, 1071939, 1098066, 995242, 1070820]"
510,511,"[826249, 1098066, 1053690, 859075, 840361]"
511,512,"[9526410, 951590, 859075, 1098066, 938700]"
512,513,"[844179, 844054, 5569471, 964356, 975606]"
513,514,"[1096036, 1044078, 1082212, 999779, 885290]"
514,515,"[9526410, 5569230, 1004906, 1106523, 826249]"
515,516,"[1070820, 5569230, 908531, 849843, 883404]"
516,517,"[840361, 844179, 1058997, 849843, 1071939]"
517,518,"[1080414, 859075, 909894, 826249, 908531]"
518,519,"[840361, 995242, 1029743, 862349, 916122]"
519,520,"[826249, 1098066, 859075, 1038217, 883404]"
520,521,"[1053690, 1106523, 840361, 1126899, 899624]"
521,522,"[1096036, 951590, 908531, 893018, 909894]"
522,523,"[866227, 995242, 1029743, 1076056, 865303]"
523,524,"[909894, 995242, 1133018, 965766, 893018]"
524,525,"[859075, 1004906, 1046545, 1018007, 829852]"
525,526,"[951590, 859075, 1085604, 8090521, 5569230]"
526,527,"[9526410, 987562, 959985, 985386, 892531]"
527,528,"[908531, 5569230, 1070820, 1044078, 916122]"
528,529,"[995242, 9526410, 866227, 962229, 1058997]"
529,530,"[1098066, 862349, 826249, 840361, 893018]"
530,531,"[1080414, 840361, 826249, 995242, 859075]"
531,532,"[1106523, 1133018, 1098066, 883404, 995242]"
532,533,"[1080414, 5569230, 1065593, 1098066, 899624]"
533,534,"[909894, 1065593, 995242, 849843, 839849]"
534,535,"[844165, 1092026, 883404, 995242, 9526410]"
535,536,"[826249, 5568378, 1098066, 883404, 5569230]"
536,537,"[840361, 916122, 987562, 923746, 978077]"
537,538,"[5568378, 1070820, 862349, 916122, 1095100]"
538,539,"[1044078, 849843, 1070820, 844179, 951590]"
539,540,"[951590, 916122, 995242, 1053690, 844054]"
540,541,"[826249, 1106523, 1098066, 840361, 844165]"
541,542,"[826249, 995242, 1133018, 1106523, 866227]"
542,543,"[908531, 8090521, 995242, 844165, 936634]"
543,544,"[908531, 1085604, 893018, 1073150, 7409664]"
544,545,"[849843, 840361, 1021519, 830245, 847789]"
545,546,"[883404, 1133018, 5569230, 1053690, 1068719]"
546,547,"[1080414, 1065593, 5568378, 1098066, 951590]"
547,548,"[859075, 995242, 862349, 923746, 833025]"
548,549,"[826249, 1098066, 1029743, 1085604, 833025]"
549,550,"[844179, 862349, 849843, 995242, 1029743]"
550,551,"[1058997, 862349, 995242, 866227, 916122]"
551,552,"[908531, 8090537, 1133018, 916122, 883404]"
552,553,"[5569230, 995242, 859075, 951590, 1029743]"
553,554,"[1065593, 826249, 1070820, 1098066, 1106523]"
554,555,"[1133018, 995242, 883404, 1106523, 1029743]"
555,556,"[883404, 1029743, 938700, 1136257, 873203]"
556,557,"[5569230, 1126899, 5569471, 918368, 1003600]"
557,558,"[965766, 844179, 1096036, 951590, 1044078]"
558,559,"[883404, 1029743, 1133018, 1106523, 995242]"
559,560,"[1044078, 883404, 849843, 859075, 1004906]"
560,561,"[1133018, 862349, 923746, 936508, 1105623]"
561,562,"[1098066, 908531, 995242, 893018, 962229]"
562,563,"[8090521, 1098066, 1071939, 1085604, 908531]"
563,564,"[5569230, 908531, 1058997, 840361, 1029743]"
564,565,"[1065593, 5569230, 826249, 1098066, 859075]"
565,566,"[883404, 826249, 908531, 1098066, 866227]"
566,567,"[1080414, 826249, 1098066, 938700, 1106523]"
567,568,"[1098066, 826249, 909894, 1096036, 951590]"
568,569,"[1070820, 1029743, 993466, 925862, 999104]"
569,570,"[995242, 862349, 5569230, 826249, 1004906]"
570,571,"[1070820, 826249, 1098066, 999971, 1049897]"
571,572,"[849843, 1070820, 1106523, 916122, 1133018]"
572,573,"[995242, 8090521, 1096036, 1029743, 844165]"
573,574,"[9526410, 951590, 908531, 1044078, 1071939]"
574,575,"[840361, 1106523, 1133018, 883404, 866227]"
575,576,"[859075, 840361, 1038217, 995242, 862349]"
576,577,"[951590, 1070820, 9527290, 911454, 1077555]"
577,578,"[8090521, 995242, 849843, 833025, 987562]"
578,579,"[840361, 1070820, 883404, 923746, 951590]"
579,580,"[909894, 995242, 892920, 9571047, 860975]"
580,581,"[908531, 987562, 1071939, 5569230, 1070820]"
581,582,"[5568378, 840361, 923746, 995242, 862349]"
582,583,"[883404, 1053690, 866227, 908531, 909894]"
583,584,"[995242, 1029743, 1106523, 999971, 5569230]"
584,585,"[1098066, 1058997, 923746, 1053690, 840361]"
585,586,"[1085604, 8090521, 5569230, 1004906, 883404]"
586,587,"[908531, 1098066, 5569230, 916122, 1070820]"
587,588,"[951590, 826249, 859075, 1098066, 909894]"
588,589,"[840361, 859075, 909894, 1133018, 1068719]"
589,590,"[1080414, 9526410, 951590, 1068719, 1098066]"
590,591,"[9526410, 826249, 1133018, 5569230, 1085604]"
591,592,"[5569230, 995242, 9526410, 1098066, 862349]"
592,593,"[859075, 1085604, 866227, 1106523, 1071939]"
593,594,"[1080414, 8090521, 1098066, 1085604, 5568378]"
594,595,"[9526410, 5568378, 826249, 1098066, 908531]"
595,596,"[8090521, 923746, 1106523, 1098066, 8090537]"
596,597,"[1058997, 995242, 1096036, 1126899, 1029743]"
597,598,"[1044078, 1133018, 923746, 1068719, 840361]"
598,599,"[844179, 923746, 1085604, 1038217, 1078346]"
599,600,"[951590, 1029743, 5569230, 916122, 995242]"
600,601,"[883404, 1004906, 1126899, 866227, 1058997]"
601,602,"[883404, 849843, 844165, 1098066, 1126899]"
602,603,"[1080414, 1053690, 1098066, 951590, 1071939]"
603,604,"[862349, 5569374, 1119454, 861272, 835694]"
604,605,"[826249, 883404, 1133018, 1058997, 1106523]"
605,606,"[826249, 5569230, 1053690, 916122, 840361]"
606,607,"[909894, 883404, 826249, 962229, 908531]"
607,608,"[1065593, 909894, 1133018, 840361, 883404]"
608,609,"[1080414, 1098066, 908531, 909894, 5569230]"
609,610,"[844165, 909894, 883404, 5568378, 1029743]"
610,611,"[1096036, 1098066, 938700, 833025, 1029743]"
611,612,"[1098066, 5568378, 9526410, 908531, 883404]"
612,613,"[840361, 1004906, 1029743, 1106523, 1133018]"
613,614,"[965766, 908531, 1029743, 995242, 844165]"
614,615,"[1065593, 951590, 1053690, 844165, 5569230]"
615,616,"[1053690, 5569230, 5568378, 866227, 1004906]"
616,617,"[1070820, 1126899, 1110142, 1136257, 987724]"
617,618,"[1080414, 5569230, 8090521, 923746, 908531]"
618,619,"[1096036, 1065593, 908531, 866227, 1068719]"
619,620,"[951590, 844179, 916122, 1044078, 859075]"
620,621,"[1098066, 1133018, 844179, 896085, 1013321]"
621,622,"[1080414, 826249, 965766, 1098066, 883404]"
622,623,"[826249, 1098066, 908531, 995242, 833025]"
623,624,"[826249, 1098066, 1133018, 883404, 908531]"
624,625,"[1092026, 844165, 1098066, 840361, 951590]"
625,626,"[844179, 923746, 826249, 840361, 1096036]"
626,627,"[916122, 1106523, 840361, 923746, 866227]"
627,628,"[5569230, 8090521, 8090537, 1106523, 1029743]"
628,629,"[1098066, 951590, 908531, 826249, 916122]"
629,630,"[840361, 923746, 844179, 1070820, 9526410]"
630,631,"[826249, 5569230, 1065593, 1053690, 849843]"
631,632,"[1070820, 840361, 844179, 951590, 908531]"
632,633,"[1080414, 995242, 1029743, 908531, 1133018]"
633,634,"[1058997, 862349, 1068719, 5569471, 1095100]"
634,635,"[5569230, 1053690, 844179, 8090521, 1065593]"
635,636,"[1038217, 844165, 5592931, 1133018, 995242]"
636,637,"[1098066, 938700, 910032, 1085604, 1068719]"
637,638,"[951590, 859075, 1044078, 883404, 826249]"
638,639,"[951590, 826249, 1065593, 859075, 923746]"
639,640,"[826249, 1053690, 5569230, 893018, 883404]"
640,641,"[908531, 1070820, 1058997, 1065593, 862349]"
641,642,"[5569471, 951590, 826249, 1058997, 849843]"
642,643,"[909894, 938700, 995242, 1029743, 1037340]"
643,644,"[1098066, 826249, 5569471, 916122, 995242]"
644,645,"[1053690, 1133018, 883404, 1080414, 1029743]"
645,646,"[859075, 5568378, 826249, 5569230, 1098066]"
646,647,"[859075, 840361, 1098066, 951590, 5568378]"
647,648,"[951590, 1106523, 1133018, 995242, 883404]"
648,649,"[1065593, 951590, 1080414, 995242, 1098066]"
649,650,"[908531, 1085604, 951590, 866227, 962229]"
650,651,"[908531, 840361, 951590, 826249, 923746]"
651,652,"[962229, 883404, 866227, 995242, 844165]"
652,653,"[826249, 951590, 840361, 5569230, 1053690]"
653,654,"[909894, 938700, 1098066, 844165, 859075]"
654,655,"[1098066, 826249, 1053690, 995242, 1106523]"
655,656,"[5569230, 866227, 1085604, 951590, 910032]"
656,657,"[844179, 916122, 859075, 1065593, 5569230]"
657,658,"[1068719, 883404, 849843, 1044078, 938700]"
658,659,"[1098066, 826249, 1133018, 1002558, 910032]"
659,660,"[1126899, 1058997, 916122, 902172, 9526886]"
660,661,"[995242, 1044078, 5569230, 899624, 1013187]"
661,662,"[5569230, 883404, 826249, 908531, 995242]"
662,663,"[909894, 866227, 1085604, 859075, 8090521]"
663,664,"[951590, 826249, 1004906, 1106523, 1133018]"
664,665,"[1098066, 951590, 826249, 995242, 1029743]"
665,666,"[826249, 1098066, 883404, 908531, 844179]"
666,667,"[826249, 849843, 995242, 1004906, 923746]"
667,668,"[849843, 844179, 862349, 1058997, 923746]"
668,669,"[840361, 916122, 1058997, 1126899, 896369]"
669,670,"[8090521, 995242, 840361, 1071939, 1029743]"
670,671,"[5568378, 859075, 995242, 1029743, 909894]"
671,672,"[1080414, 826249, 859075, 908531, 1071939]"
672,673,"[1106523, 951590, 883404, 826249, 1029743]"
673,674,"[826249, 1098066, 909894, 5568378, 1068719]"
674,675,"[1044078, 1133018, 909894, 1096036, 987562]"
675,676,"[826249, 1098066, 1080414, 1096036, 883404]"
676,677,"[859075, 844179, 995242, 1004906, 849843]"
677,678,"[5569230, 951590, 1065593, 849843, 916122]"
678,679,"[995242, 951590, 5569230, 1065593, 866227]"
679,680,"[826249, 866227, 1098066, 840361, 1004906]"
680,681,"[951590, 9526410, 5568378, 995242, 1126899]"
681,682,"[5569374, 849843, 1044078, 844179, 883404]"
682,683,"[1065593, 5568378, 908531, 1085604, 1004906]"
683,684,"[1098066, 826249, 1106523, 1133018, 840361]"
684,685,"[1080414, 1065593, 844179, 951590, 938700]"
685,686,"[826249, 908531, 923746, 1098066, 883404]"
686,687,"[5569230, 951590, 840361, 8090521, 995242]"
687,688,"[908531, 849843, 1126899, 951590, 923746]"
688,689,"[8090537, 8090521, 5569471, 908531, 1065593]"
689,690,"[883404, 999971, 826249, 844179, 908531]"
690,691,"[1070820, 826249, 1098066, 1044078, 995242]"
691,692,"[844179, 1098066, 849843, 840361, 862349]"
692,693,"[826249, 1098066, 951590, 908531, 995242]"
693,694,"[1098066, 826249, 1106523, 999971, 844179]"
694,695,"[951590, 883404, 849843, 1029743, 995242]"
695,696,"[859075, 1098066, 840361, 1126899, 883404]"
696,697,"[1044078, 916122, 1070820, 923746, 1068719]"
697,698,"[1098066, 826249, 1080414, 8090537, 1085604]"
698,699,"[5568378, 1098066, 899624, 826249, 951590]"
699,700,"[883404, 5568378, 899624, 849843, 844179]"
700,701,"[951590, 1133018, 1098066, 826249, 1106523]"
701,702,"[951590, 5569230, 826249, 883404, 1044078]"
702,703,"[840361, 995242, 826249, 5569230, 8090537]"
703,704,"[5568378, 866227, 1004906, 962229, 5569230]"
704,705,"[826249, 909894, 908531, 866227, 1133018]"
705,706,"[859075, 5569230, 923746, 995242, 1098066]"
706,707,"[1044078, 826249, 844179, 1029743, 1068719]"
707,708,"[951590, 916122, 1029743, 883404, 995242]"
708,709,"[1080414, 826249, 1085604, 5568378, 1053690]"
709,710,"[5569230, 8090521, 1053690, 1068719, 1106523]"
710,711,"[951590, 908531, 883404, 1133018, 1098066]"
711,712,"[951590, 1070820, 9526410, 1004906, 844179]"
712,713,"[908531, 1133018, 1098066, 862349, 1070820]"
713,714,"[5568378, 1096036, 1098066, 883404, 826249]"
714,715,"[1080414, 1098066, 909894, 9526410, 995242]"
715,716,"[962229, 826249, 840361, 883404, 1058997]"
716,717,"[1106523, 1068719, 883404, 1085604, 1096036]"
717,718,"[859075, 1085604, 1098066, 938700, 826249]"
718,719,"[965766, 1106523, 908531, 883404, 1133018]"
719,720,"[1070820, 1044078, 844179, 883404, 1098066]"
720,721,"[826249, 1058997, 862349, 840361, 1126899]"
721,722,"[1126899, 1133018, 1058997, 1106523, 1096036]"
722,723,"[1070820, 862349, 5569230, 1050851, 5569845]"
723,724,"[5569230, 916122, 1098066, 908531, 844179]"
724,725,"[826249, 1098066, 1053690, 899624, 1068719]"
725,726,"[995242, 840361, 5592931, 993466, 996259]"
726,727,"[5568378, 859075, 1133018, 1071939, 987562]"
727,728,"[899624, 9526410, 1085604, 995242, 1029743]"
728,729,"[826249, 1068719, 1044078, 908531, 1085604]"
729,730,"[951590, 883404, 1133018, 826249, 1106523]"
730,731,"[5568378, 8090521, 893018, 923746, 5592931]"
731,732,"[1053690, 909894, 5569471, 5568378, 916122]"
732,733,"[951590, 1068719, 995242, 1106523, 5569471]"
733,734,"[1053690, 995242, 916122, 840361, 1029743]"
734,735,"[1080414, 1085604, 866227, 923746, 883404]"
735,736,"[5569230, 951590, 8090521, 1053690, 840361]"
736,737,"[1058997, 1133018, 844179, 840361, 1110142]"
737,738,"[5568378, 938700, 5569230, 1098066, 883404]"
738,739,"[5569230, 1070820, 923746, 1106523, 862349]"
739,740,"[995242, 840361, 1029743, 916122, 909306]"
740,741,"[1080414, 844179, 916122, 1004906, 5592931]"
741,742,"[859075, 1053690, 1065593, 908531, 1133018]"
742,743,"[1098066, 826249, 916122, 883404, 999971]"
743,744,"[840361, 899624, 1098066, 5569230, 1044078]"
744,745,"[866227, 840361, 1065593, 992986, 990656]"
745,746,"[916122, 1065593, 908531, 844179, 1044078]"
746,747,"[826249, 866227, 9526410, 1098066, 909894]"
747,748,"[826249, 8090521, 951590, 1098066, 859075]"
748,749,"[1068719, 883404, 1029743, 1044078, 1058997]"
749,750,"[908531, 1080414, 1133018, 8090537, 1106523]"
750,751,"[883404, 916122, 844165, 1098066, 859075]"
751,752,"[923746, 840361, 883404, 1004906, 1133018]"
752,753,"[1098066, 908531, 859075, 866227, 862349]"
753,754,"[908531, 844179, 1098066, 1044078, 951590]"
754,755,"[840361, 908531, 862349, 928754, 1058997]"
755,756,"[826249, 1098066, 1092026, 883404, 5568378]"
756,757,"[1098066, 5569230, 826249, 1133018, 909894]"
757,758,"[1070820, 849843, 5569230, 1065593, 1044078]"
758,759,"[951590, 883404, 1106523, 1133018, 1029743]"
759,760,"[1133018, 995242, 1106523, 826249, 840361]"
760,761,"[5568378, 859075, 1053690, 1068719, 995242]"
761,762,"[1044078, 1070820, 862349, 866227, 987562]"
762,763,"[5569230, 8090521, 8090537, 908531, 1068719]"
763,764,"[1133018, 1106523, 923746, 995242, 5592931]"
764,765,"[840361, 844179, 1098066, 899624, 826249]"
765,766,"[5569230, 923746, 1058997, 862349, 995242]"
766,767,"[909894, 862349, 995242, 1053690, 840361]"
767,768,"[859075, 866227, 1096036, 1029743, 995242]"
768,769,"[5569230, 1065593, 826249, 1106523, 1058997]"
769,770,"[859075, 908531, 995242, 962229, 923746]"
770,771,"[866227, 909894, 1133018, 1004906, 844179]"
771,772,"[916122, 1098066, 908531, 1070820, 826249]"
772,773,"[1133018, 1106523, 1058997, 995242, 1029743]"
773,774,"[866227, 962229, 5568378, 840361, 1044078]"
774,775,"[1065593, 1106523, 883404, 1029743, 909894]"
775,776,"[5568378, 951590, 9526410, 826249, 1098066]"
776,777,"[1070820, 1126899, 1029743, 1110142, 873203]"
777,778,"[9526410, 826249, 1098066, 883404, 1065593]"
778,779,"[1133018, 1106523, 1068719, 923746, 5569230]"
779,780,"[916122, 1133018, 1106523, 833025, 1071939]"
780,781,"[923746, 995242, 993466, 1081189, 1036401]"
781,782,"[8090521, 826249, 5568378, 1092026, 8090537]"
782,783,"[1126899, 1004906, 1106523, 1058997, 1029743]"
783,784,"[9526410, 5569230, 908531, 1098066, 826249]"
784,785,"[916122, 862349, 840361, 1126899, 1058997]"
785,786,"[883404, 1098066, 909894, 5569230, 1106523]"
786,787,"[862349, 5569230, 964262, 953476, 5567702]"
787,788,"[1080414, 5568378, 1053690, 1029743, 879755]"
788,789,"[923746, 5569230, 908531, 951590, 1070820]"
789,790,"[1029743, 5569230, 976955, 13841744, 985893]"
790,791,"[840361, 1133018, 995242, 1029743, 1106523]"
791,792,"[1133018, 1098066, 1029743, 849843, 995242]"
792,793,"[995242, 1133018, 1098066, 833025, 1068719]"
793,794,"[995242, 1058997, 1126899, 1065593, 951590]"
794,795,"[1080414, 1085604, 1092026, 951590, 844165]"
795,796,"[866227, 1053690, 916122, 1058997, 862349]"
796,797,"[951590, 1058997, 1029743, 844179, 916122]"
797,798,"[9526410, 1058997, 1053690, 1004906, 987562]"
798,799,"[1065593, 849843, 1038217, 1058997, 844179]"
799,800,"[5569230, 1080414, 1029743, 5568378, 1098066]"
800,801,"[844165, 908531, 995242, 1092026, 1053690]"
801,802,"[908531, 1133018, 1106523, 899624, 8090537]"
802,803,"[1106523, 1044078, 1133018, 844179, 840361]"
803,804,"[1080414, 5569230, 1053690, 826249, 1098066]"
804,805,"[866227, 5568378, 951590, 883404, 908531]"
805,806,"[826249, 849843, 965766, 1029743, 5569471]"
806,807,"[5568378, 938700, 995242, 883404, 844179]"
807,808,"[826249, 1098066, 859075, 883404, 1029743]"
808,809,"[908531, 1070820, 862349, 1058997, 1096036]"
809,810,"[1065593, 1098066, 908531, 951590, 844179]"
810,811,"[916122, 826249, 908531, 1098066, 883404]"
811,812,"[1085604, 844165, 995242, 965766, 964356]"
812,813,"[1133018, 1098066, 1050851, 1078346, 8090546]"
813,814,"[826249, 1098066, 916122, 1004906, 1044078]"
814,815,"[5569230, 1068719, 883404, 1098066, 923746]"
815,816,"[916122, 995242, 938700, 951590, 883404]"
816,817,"[1070820, 923746, 859075, 1106523, 918335]"
817,818,"[923746, 849843, 1058997, 1029743, 909894]"
818,819,"[1096036, 1065593, 866227, 1044078, 908531]"
819,820,"[8090521, 5569230, 1053690, 1085604, 849843]"
820,821,"[1065593, 1070820, 1004906, 859075, 844179]"
821,822,"[826249, 908531, 1068719, 8090521, 8090537]"
822,823,"[909894, 859075, 5569230, 844179, 987562]"
823,824,"[1098066, 1106523, 923746, 883404, 840361]"
824,825,"[938700, 840361, 987562, 916122, 1058997]"
825,826,"[1098066, 908531, 1085604, 916122, 844179]"
826,827,"[859075, 916122, 826249, 995242, 1044078]"
827,828,"[951590, 862349, 859075, 1126899, 1058997]"
828,829,"[908531, 951590, 909894, 938700, 995242]"
829,830,"[5568378, 5569230, 883404, 995242, 899624]"
830,831,"[995242, 951590, 5569230, 916122, 5568729]"
831,832,"[1133018, 5569230, 1098066, 1126899, 5568378]"
832,833,"[883404, 1133018, 908531, 1080414, 859075]"
833,834,"[1070820, 951590, 5568378, 1092026, 987562]"
834,835,"[1065593, 859075, 1096036, 1004906, 1098066]"
835,836,"[923746, 893018, 962229, 951590, 1126899]"
836,837,"[1126899, 844179, 8090532, 1037340, 1124100]"
837,838,"[844179, 908531, 1133018, 1044078, 833025]"
838,839,"[1071939, 1029743, 5568378, 9526410, 1049897]"
839,840,"[938700, 995242, 1029743, 849843, 883404]"
840,841,"[826249, 1133018, 883404, 908531, 840361]"
841,842,"[1080414, 938700, 883404, 1096036, 999971]"
842,843,"[1080414, 1098066, 826249, 9526410, 883404]"
843,844,"[1044078, 840361, 995242, 862349, 916122]"
844,845,"[826249, 951590, 8090537, 916122, 995242]"
845,846,"[840361, 826249, 1133018, 862349, 1004906]"
846,847,"[840361, 995242, 833025, 844165, 8203451]"
847,848,"[1070820, 1098066, 1044078, 1038217, 1105616]"
848,849,"[916122, 1058997, 862349, 923746, 1126899]"
849,850,"[859075, 1133018, 999971, 995242, 840361]"
850,851,"[1065593, 1044078, 951590, 1085604, 844179]"
851,852,"[1058997, 1133018, 1070820, 1126899, 1004906]"
852,853,"[1126899, 916122, 1058997, 911614, 921836]"
853,854,"[883404, 1053690, 1085604, 1029743, 844179]"
854,855,"[859075, 840361, 9526410, 5569230, 893018]"
855,856,"[999971, 9526410, 995242, 1068719, 1029743]"
856,857,"[1065593, 826249, 951590, 5569230, 8090521]"
857,858,"[5569230, 1070820, 1098066, 962229, 951590]"
858,859,"[840361, 859075, 995242, 1065593, 951590]"
859,860,"[951590, 1080414, 866227, 1092026, 826249]"
860,861,"[1106523, 916122, 840361, 923746, 1004906]"
861,862,"[1098066, 1065593, 849843, 987562, 1068719]"
862,863,"[849843, 995242, 840361, 844179, 1029743]"
863,864,"[883404, 1098066, 826249, 5568378, 1044078]"
864,865,"[844179, 951590, 1106523, 899624, 962229]"
865,866,"[826249, 1098066, 1133018, 909894, 908531]"
866,867,"[840361, 5569230, 951590, 908531, 1029743]"
867,868,"[859075, 9526410, 883404, 1044078, 951590]"
868,869,"[826249, 1098066, 1133018, 1029743, 1068719]"
869,870,"[951590, 995242, 910032, 1068719, 7441210]"
870,871,"[1098066, 826249, 1029743, 923746, 995242]"
871,872,"[1065593, 951590, 1044078, 1096036, 962229]"
872,873,"[859075, 909894, 995242, 1029743, 822346]"
873,874,"[1096036, 1070820, 859075, 5569230, 1065593]"
874,875,"[923746, 1126899, 840361, 883404, 1058997]"
875,876,"[840361, 826249, 1065593, 849843, 916122]"
876,877,"[1126899, 1058997, 935126, 1095374, 5569845]"
877,878,"[938700, 1098066, 5568378, 951590, 866227]"
878,879,"[844179, 1098066, 9526410, 1058997, 916122]"
879,880,"[908531, 859075, 826249, 1085604, 1098066]"
880,881,"[1080414, 938700, 1065593, 883404, 962229]"
881,882,"[9526410, 826249, 951590, 859075, 1098066]"
882,883,"[995242, 1096036, 1029743, 916122, 1004906]"
883,884,"[1106523, 1096036, 1085604, 883404, 999971]"
884,885,"[9526410, 5568378, 1098066, 826249, 951590]"
885,886,"[1133018, 995242, 1098066, 883404, 1070820]"
886,887,"[5569230, 1133018, 916122, 951590, 1004906]"
887,888,"[1098066, 951590, 826249, 859075, 1106523]"
888,889,"[859075, 938700, 849843, 1070820, 893018]"
889,890,"[5569230, 1098066, 916122, 1053690, 883404]"
890,891,"[938700, 908531, 859075, 1133018, 1106523]"
891,892,"[840361, 923746, 883404, 859075, 965766]"
892,893,"[1133018, 962229, 844165, 1106523, 822178]"
893,894,"[1133018, 1106523, 1029743, 9526410, 8203451]"
894,895,"[995242, 862349, 1027090, 1039781, 977166]"
895,896,"[866227, 5568378, 826249, 1053690, 1098066]"
896,897,"[883404, 1070820, 1080414, 1058997, 1126899]"
897,898,"[8090521, 840361, 923746, 995242, 1029743]"
898,899,"[1070820, 908531, 1098066, 883404, 849843]"
899,900,"[844179, 1133018, 866227, 1065593, 5569230]"
900,901,"[951590, 1098066, 908531, 899624, 844179]"
901,902,"[1065593, 1096036, 1098066, 859075, 826249]"
902,903,"[1126899, 862349, 840361, 1058997, 916122]"
903,904,"[1106523, 951590, 923746, 962229, 909894]"
904,905,"[916122, 1098066, 1058997, 987562, 938700]"
905,906,"[5568378, 1126899, 826249, 1058997, 904774]"
906,907,"[1068719, 995242, 1096036, 1071939, 862349]"
907,908,"[826249, 5569230, 1133018, 5592931, 995242]"
908,909,"[866227, 938700, 840361, 995242, 1080414]"
909,910,"[995242, 1085604, 859010, 948509, 998178]"
910,911,"[859075, 1098066, 1071939, 916122, 1058997]"
911,912,"[5569230, 951590, 1098066, 8090521, 1029743]"
912,913,"[5569230, 1053690, 826249, 883404, 1070820]"
913,914,"[844179, 1044078, 1029743, 938700, 5592931]"
914,915,"[5569230, 1053690, 833025, 1004906, 1133018]"
915,916,"[1098066, 5569471, 1106523, 1058997, 1029743]"
916,917,"[883404, 1106523, 849843, 840361, 1085604]"
917,918,"[1098066, 826249, 859075, 883404, 951590]"
918,919,"[908531, 1065593, 1085604, 1029743, 1106523]"
919,920,"[1080414, 859075, 826249, 999971, 883404]"
920,921,"[5568378, 5569230, 1004906, 866227, 1065593]"
921,922,"[1098066, 995242, 840361, 1126899, 1058997]"
922,923,"[1080414, 5568378, 1044078, 909894, 1098066]"
923,924,"[951590, 826249, 1098066, 916122, 995242]"
924,925,"[1098066, 951590, 908531, 5569230, 916122]"
925,926,"[923746, 1058997, 916122, 8119093, 5587133]"
926,927,"[1098066, 1058997, 866227, 1126899, 883404]"
927,928,"[908531, 1029743, 866227, 923746, 1136257]"
928,929,"[883404, 908531, 1070820, 840361, 995242]"
929,930,"[849843, 1044078, 866227, 1065593, 908531]"
930,931,"[5568378, 951590, 1044078, 908531, 844179]"
931,932,"[1098066, 826249, 1044078, 1133018, 908531]"
932,933,"[5568378, 826249, 1098066, 883404, 923746]"
933,934,"[5568378, 1053690, 5569230, 1096036, 8090521]"
934,935,"[1133018, 859075, 1126899, 840361, 923746]"
935,936,"[8090521, 908531, 859075, 995242, 962229]"
936,937,"[1098066, 909894, 1058997, 826249, 1126899]"
937,938,"[951590, 892531, 948420, 1081189, 6534480]"
938,939,"[866227, 826249, 1085604, 908531, 883404]"
939,940,"[859075, 908531, 5568378, 826249, 1096036]"
940,941,"[859075, 5568378, 916122, 862349, 5567702]"
941,942,"[908531, 826249, 938700, 995242, 1096036]"
942,943,"[1098066, 826249, 883404, 1053690, 5569230]"
943,944,"[9526410, 1133018, 995242, 1070820, 951590]"
944,945,"[1098066, 951590, 849843, 916122, 844165]"
945,946,"[951590, 909894, 1068719, 908531, 1065593]"
946,947,"[1098066, 866227, 995242, 909894, 1133018]"
947,948,"[844165, 1106523, 1004906, 861246, 960318]"
948,949,"[951590, 826249, 844179, 995242, 938700]"
949,950,"[859075, 9526410, 951590, 1004906, 5568378]"
950,951,"[1065593, 844179, 1070820, 908531, 8090521]"
951,952,"[8090521, 1098066, 909894, 5569230, 859075]"
