,user_id,result
468,469,"[1082185, 932006, 1127831, 862349, 1070820]"
469,470,"[840601, 970619, 1113588, 995242, 891542]"
470,471,"[1119405, 866227, 1133018, 909894, 1127831]"
471,472,"[1029743, 981760, 8019273, 1082185, 12263788]"
472,473,"[1053016, 1056509, 1035207, 1029743, 8249365]"
473,474,"[5585966, 6773238, 1029743, 1053690, 1038325]"
474,475,"[1082185, 1029743, 833715, 995242, 951590]"
475,476,"[1106523, 1101173, 926233, 845193, 8090521]"
476,477,"[908531, 849843, 1082185, 1126899, 925514]"
477,478,"[8203851, 1101980, 9655679, 7126663, 1102067]"
478,479,"[1085604, 1037840, 942088, 962229, 1053763]"
479,480,"[1082185, 840361, 862349, 995785, 1007195]"
480,481,"[1100368, 845208, 951590, 1078011, 840361]"
481,482,"[951590, 844165, 910673, 1062966, 879755]"
482,483,"[1106523, 1118533, 1015247, 12695224, 834484]"
483,484,"[1050851, 915621, 946839, 1117514, 1038217]"
484,485,"[1029743, 845193, 910151, 995242, 996156]"
485,486,"[925862, 1009476, 1007073, 1004906, 999971]"
486,487,"[6424447, 1092264, 1033707, 983078, 952317]"
487,488,"[1082185, 1026118, 995242, 951590, 943393]"
488,489,"[1082185, 981760, 986912, 1022254, 5585639]"
489,490,"[5569471, 944317, 833715, 5569845, 1075368]"
490,491,"[6533936, 1126899, 1055504, 1003188, 1082185]"
491,492,"[1082185, 862349, 972569, 934369, 1003441]"
492,493,"[947267, 995242, 873627, 8090539, 1085604]"
493,494,"[1053690, 989075, 1082185, 1029743, 995242]"
494,495,"[883404, 1029743, 1024032, 923746, 12810391]"
495,496,"[1082185, 999270, 862276, 860776, 860501]"
496,497,"[9707137, 8276172, 7410215, 5996036, 1070820]"
497,498,"[1028891, 1106523, 841872, 12263234, 938700]"
498,499,"[1085604, 937725, 1092948, 1060269, 1138189]"
499,500,"[863632, 847521, 822407, 848471, 892008]"
500,501,"[952254, 965766, 1065380, 843756, 910151]"
501,502,"[1029743, 849843, 1070015, 981760, 898980]"
502,503,"[1073150, 1082185, 1070820, 8090536, 1134398]"
503,504,"[1106523, 983584, 965766, 929668, 923746]"
504,505,"[7441498, 1127716, 7462562, 7166861, 1135681]"
505,506,"[1081189, 1082185, 827570, 843346, 861272]"
506,507,"[1036501, 891542, 1127716, 1080414, 6773229]"
507,508,"[883404, 844165, 879504, 1133018, 840361]"
508,509,"[866227, 7168057, 1022795, 867188, 820165]"
509,510,"[1036501, 862349, 1073150, 1082185, 1127831]"
510,511,"[879755, 995242, 1029743, 826249, 1096036]"
511,512,"[1108168, 1106523, 951590, 929668, 999270]"
512,513,"[865026, 1018740, 983959, 5569471, 844179]"
513,514,"[1082185, 1127831, 820165, 1126786, 878996]"
514,515,"[1082185, 1106523, 8090521, 927191, 1012873]"
515,516,"[1110572, 1053690, 13776705, 12384775, 12188582]"
516,517,"[1126899, 840361, 1003600, 1081177, 1028816]"
517,518,"[862732, 995242, 844165, 908531, 1102959]"
518,519,"[1029743, 1039156, 903325, 995242, 981760]"
519,520,"[883404, 1106523, 1133018, 7167218, 8090537]"
520,521,"[1082185, 8090440, 1127831, 908846, 1053690]"
521,522,"[12349795, 7441391, 1055425, 991951, 879755]"
522,523,"[1082185, 1056651, 1110572, 1057260, 995242]"
523,524,"[1082185, 1133018, 1051516, 860776, 1037863]"
524,525,"[1026118, 824305, 913490, 1101010, 968215]"
525,526,"[5569230, 1065593, 1044078, 1029743, 847982]"
526,527,"[1046584, 1131321, 9526410, 9527494, 933835]"
527,528,"[5585510, 1058997, 962568, 5568228, 1139184]"
528,529,"[1082185, 1127831, 849297, 866227, 1126899]"
529,530,"[860776, 898869, 862349, 839656, 1009449]"
530,531,"[5569230, 880888, 995242, 866227, 981760]"
531,532,"[962274, 908846, 5585966, 5583547, 5578494]"
532,533,"[826249, 883404, 1065593, 995242, 999779]"
533,534,"[927191, 841228, 1113588, 995242, 874058]"
534,535,"[899624, 1106523, 916122, 1029743, 1082185]"
535,536,"[883404, 5568378, 1029743, 965982, 1044078]"
536,537,"[1065538, 1072523, 1057260, 845193, 840361]"
537,538,"[1082212, 1070820, 870780, 879635, 846907]"
538,539,"[1082185, 909894, 860975, 833025, 850058]"
539,540,"[1082185, 1000237, 860776, 1047769, 6391381]"
540,541,"[1106523, 898869, 1079023, 936594, 868075]"
541,542,"[1106523, 844165, 849843, 1133018, 826249]"
542,543,"[989409, 822517, 1116770, 844165, 1016260]"
543,544,"[1085604, 1127831, 1110572, 1006184, 841228]"
544,545,"[1082185, 903463, 1119051, 1070076, 8160319]"
545,546,"[1002459, 890610, 853998, 1001148, 1039156]"
546,547,"[1082185, 917742, 955043, 882441, 966005]"
547,548,"[1082185, 1007195, 824073, 995242, 923746]"
548,549,"[1108168, 826249, 1038663, 1098066, 1096317]"
549,550,"[1082185, 995242, 835098, 904360, 917438]"
550,551,"[995242, 1058997, 1022254, 1011926, 821788]"
551,552,"[1106523, 1088191, 863885, 899624, 1113588]"
552,553,"[1030362, 1036501, 951590, 1037332, 995242]"
553,554,"[1106523, 867188, 850102, 1098066, 1065593]"
554,555,"[5568228, 983959, 1106523, 928049, 893729]"
555,556,"[6463826, 970747, 1051283, 1029743, 883404]"
556,557,"[819330, 879280, 1126899, 5569471, 1127831]"
557,558,"[1106523, 1048462, 995785, 870547, 1044078]"
558,559,"[1106523, 1096036, 908064, 842522, 866227]"
559,560,"[1029743, 995242, 1082185, 6464208, 861272]"
560,561,"[944137, 913671, 860776, 938138, 12263788]"
561,562,"[957951, 1029743, 995242, 832678, 1098066]"
562,563,"[1029743, 961554, 8090521, 1085604, 873527]"
563,564,"[1033142, 995785, 1058997, 1039156, 867188]"
564,565,"[1106523, 1101956, 1122358, 1126375, 1085846]"
565,566,"[1085604, 993638, 1029743, 986912, 839147]"
566,567,"[1070015, 986912, 1089766, 1076875, 1044078]"
567,568,"[1106523, 1083787, 985119, 999971, 905817]"
568,569,"[1082185, 1029743, 8293385, 1028473, 12428017]"
569,570,"[1029743, 1098066, 1082185, 826249, 874972]"
570,571,"[1082185, 1070820, 6551782, 9419444, 835004]"
571,572,"[912681, 921288, 825541, 1082185, 1029743]"
572,573,"[1106523, 8090521, 849843, 1082212, 1029743]"
573,574,"[914754, 908531, 1082185, 951590, 1029743]"
574,575,"[1049735, 1082185, 862349, 953561, 855718]"
575,576,"[1082185, 986912, 7466806, 8011282, 989830]"
576,577,"[1110244, 1082185, 951590, 885697, 841266]"
577,578,"[1119051, 865705, 13008321, 8090521, 1043416]"
578,579,"[995242, 879755, 916122, 961554, 847982]"
579,580,"[1056509, 9337581, 981760, 909894, 1023958]"
580,581,"[908531, 941741, 1126899, 1062966, 1042942]"
581,582,"[5569230, 862349, 1021324, 1024306, 874149]"
582,583,"[1120741, 1053690, 1021324, 1037840, 1013928]"
583,584,"[1029743, 1106523, 840361, 995242, 959179]"
584,585,"[1126899, 1058997, 1085604, 1036501, 5568072]"
585,586,"[1029743, 901543, 1053690, 906335, 980666]"
586,587,"[863449, 1118393, 1080414, 908181, 1082185]"
587,588,"[951590, 1050851, 1106523, 1053690, 961554]"
588,589,"[1122358, 1106523, 928049, 5569230, 1021324]"
589,590,"[1053690, 888650, 1065593, 1106523, 951590]"
590,591,"[1106523, 933067, 935126, 981760, 1082185]"
591,592,"[1070820, 1082185, 5592094, 854852, 1024306]"
592,593,"[921288, 1065593, 1106523, 5592931, 1015247]"
593,594,"[1106523, 8090537, 8090521, 1085604, 1133018]"
594,595,"[1107553, 1029743, 1036139, 883404, 1014948]"
595,596,"[8090537, 8090521, 860776, 1025581, 834484]"
596,597,"[1082185, 1106301, 995242, 849843, 1025611]"
597,598,"[981760, 8090532, 824005, 965766, 986187]"
598,599,"[1046262, 1083721, 902192, 834484, 833724]"
599,600,"[1029743, 5569230, 991592, 995242, 951590]"
600,601,"[1126899, 1082185, 883404, 1037332, 1033324]"
601,602,"[1098066, 944139, 904360, 844165, 874736]"
602,603,"[1070015, 5592931, 1053763, 989075, 1050131]"
603,604,"[862349, 5569374, 1082185, 834129, 914577]"
604,605,"[993441, 1003600, 931672, 856790, 872729]"
605,606,"[845208, 1029743, 840361, 849843, 1024306]"
606,607,"[1029743, 883404, 995242, 909894, 989354]"
607,608,"[6979753, 1038462, 1106523, 7167218, 1039156]"
608,609,"[1133018, 5569230, 1110572, 1107553, 1053690]"
609,610,"[883404, 1132770, 850044, 860776, 904360]"
610,611,"[8177622, 861445, 9527487, 1029743, 5568072]"
611,612,"[1065593, 995242, 1029743, 12132648, 1122568]"
612,613,"[896974, 1133018, 912681, 9526410, 1089021]"
613,614,"[840361, 1082185, 860776, 5565925, 889618]"
614,615,"[995242, 1007512, 12731544, 9553031, 9527290]"
615,616,"[1082185, 1029743, 995242, 1106523, 981760]"
616,617,"[1137176, 10345155, 860776, 1101174, 1070820]"
617,618,"[1015247, 1037840, 986912, 1106523, 8090521]"
618,619,"[1039156, 1007116, 995965, 948953, 917033]"
619,620,"[1051516, 5577022, 991575, 9419525, 7408211]"
620,621,"[893501, 1132771, 7024871, 1081177, 943362]"
621,622,"[883404, 965766, 1106523, 826249, 844165]"
622,623,"[826249, 1029743, 999971, 1098066, 1101010]"
623,624,"[1133018, 1106523, 1062966, 849843, 6944571]"
624,625,"[1082185, 1127831, 951590, 995242, 6602697]"
625,626,"[852317, 1116578, 6944571, 970409, 865330]"
626,627,"[954642, 840361, 908846, 1110409, 9245312]"
627,628,"[1029743, 1037840, 1101173, 921504, 6979545]"
628,629,"[995242, 901776, 995785, 860776, 879506]"
629,630,"[1082185, 862349, 1070820, 880895, 6443350]"
630,631,"[1082185, 878445, 995242, 899682, 927191]"
631,632,"[1029743, 916122, 904360, 995242, 981760]"
632,633,"[1082185, 8119303, 9677202, 833940, 1041119]"
633,634,"[5569471, 8090513, 1058997, 8090532, 882109]"
634,635,"[970160, 1082185, 1106523, 1037863, 854852]"
635,636,"[1015247, 912681, 1096036, 5592931, 1133018]"
636,637,"[926905, 833025, 834484, 1037840, 1085604]"
637,638,"[1029743, 1082185, 1053530, 1059347, 1119051]"
638,639,"[985119, 1026346, 1025611, 999971, 1029743]"
639,640,"[1106523, 8205218, 1088414, 891393, 986760]"
640,641,"[1070820, 1126899, 1104349, 862349, 908531]"
641,642,"[5569471, 1058997, 995785, 1026118, 909714]"
642,643,"[1082185, 995242, 1037340, 1114597, 944534]"
643,644,"[1077975, 821083, 1082185, 995242, 1098435]"
644,645,"[1053690, 1082185, 1133018, 833025, 5568489]"
645,646,"[1085604, 883404, 995242, 1098066, 1092026]"
646,647,"[951590, 1029743, 9527494, 8090536, 1043751]"
647,648,"[1119051, 903325, 995785, 1033220, 1046262]"
648,649,"[849843, 1082185, 854042, 909894, 900491]"
649,650,"[1082185, 1029743, 995242, 1106523, 981760]"
650,651,"[847789, 1082185, 883404, 1000970, 1133018]"
651,652,"[883404, 832678, 865891, 995242, 844165]"
652,653,"[1037840, 951590, 995242, 1003188, 1056509]"
653,654,"[1077555, 995242, 1082185, 9571047, 1096842]"
654,655,"[995785, 1068651, 1112238, 1070015, 1082185]"
655,656,"[1106523, 1082185, 5569230, 951590, 923746]"
656,657,"[1082185, 866227, 5570048, 1092264, 1070727]"
657,658,"[995242, 869047, 1070015, 1068719, 895930]"
658,659,"[1069522, 929668, 1076875, 862139, 938596]"
659,660,"[953561, 1126899, 971922, 1082185, 904236]"
660,661,"[1138292, 1004596, 904359, 1110572, 995242]"
661,662,"[883404, 995242, 983584, 1070272, 893018]"
662,663,"[1082185, 908531, 9420312, 1085604, 1037894]"
663,664,"[1082185, 1039224, 1133018, 1040371, 891393]"
664,665,"[1098066, 900491, 935317, 5585510, 1131344]"
665,666,"[1133018, 1089066, 1043590, 844179, 1001827]"
666,667,"[860975, 995242, 907014, 1039156, 938700]"
667,668,"[1058997, 1135460, 994928, 923746, 839849]"
668,669,"[1082185, 1126899, 836393, 833556, 981760]"
669,670,"[1029743, 995242, 870780, 1082185, 979239]"
670,671,"[951590, 995242, 1029743, 908531, 8273950]"
671,672,"[849843, 908531, 987724, 981760, 995785]"
672,673,"[951590, 1033615, 1082185, 883404, 1106523]"
673,674,"[1029743, 826249, 940766, 1098066, 845109]"
674,675,"[910673, 1133018, 981760, 1096036, 1139142]"
675,676,"[1102959, 1085604, 1107553, 1124729, 951590]"
676,677,"[995242, 914577, 995785, 961554, 860776]"
677,678,"[995242, 1009449, 930118, 878996, 1007195]"
678,679,"[1082185, 973861, 8090521, 951590, 5569230]"
679,680,"[995242, 1098066, 873627, 832442, 908213]"
680,681,"[850102, 890695, 967461, 856252, 1134483]"
681,682,"[849843, 995242, 840361, 1133018, 1029743]"
682,683,"[1082185, 1029743, 995242, 1106523, 981760]"
683,684,"[1133018, 872702, 849843, 5995215, 918733]"
684,685,"[13115493, 1050851, 1129049, 864143, 894236]"
685,686,"[982469, 1132770, 1082185, 989101, 845208]"
686,687,"[951590, 8090521, 5569230, 1029743, 916122]"
687,688,"[923746, 1082185, 1126899, 7462562, 846417]"
688,689,"[12262992, 5588238, 5586642, 5585636, 5585186]"
689,690,"[883404, 849843, 1082185, 922561, 1037840]"
690,691,"[1082185, 906844, 8011397, 5569471, 826249]"
691,692,"[894236, 862349, 840361, 1082185, 1004436]"
692,693,"[1044188, 1029743, 1022872, 1115576, 1130375]"
693,694,"[1029743, 1037840, 844165, 826249, 883404]"
694,695,"[1029743, 1070015, 981760, 1039156, 1122358]"
695,696,"[1082185, 1126899, 1057260, 1048483, 923746]"
696,697,"[1082185, 1070820, 1057260, 860776, 1106271]"
697,698,"[879755, 1022872, 844165, 997096, 1069175]"
698,699,"[962229, 1078763, 1058930, 1043751, 951590]"
699,700,"[1101010, 935317, 904360, 1021116, 1124695]"
700,701,"[913026, 847982, 835098, 944137, 1130468]"
701,702,"[1082185, 984677, 8177622, 1029743, 995242]"
702,703,"[995242, 901776, 5569230, 1058997, 9884484]"
703,704,"[1053690, 13506200, 9527290, 8205218, 7443351]"
704,705,"[871876, 912112, 824073, 1106523, 995242]"
705,706,"[1029743, 834117, 1107973, 995242, 883404]"
706,707,"[1029743, 923746, 7025114, 1057102, 989101]"
707,708,"[1029743, 910439, 1082185, 1010164, 995242]"
708,709,"[1085604, 992622, 1051069, 879755, 1120741]"
709,710,"[1106523, 960318, 1044078, 1110572, 981760]"
710,711,"[1038467, 1030362, 8293732, 1107824, 1071377]"
711,712,"[1082185, 1070820, 904833, 921504, 999270]"
712,713,"[1029743, 898601, 841266, 10344585, 12757316]"
713,714,"[1082185, 819765, 1058997, 1004097, 1015247]"
714,715,"[1051069, 1022872, 1080414, 1033615, 1082185]"
715,716,"[1058997, 1082185, 1127831, 847982, 916122]"
716,717,"[1102959, 861445, 6442594, 951526, 1053282]"
717,718,"[1029743, 1092026, 944486, 860776, 8203599]"
718,719,"[933835, 1082185, 1106523, 819978, 1040807]"
719,720,"[1055504, 895268, 863447, 968215, 909714]"
720,721,"[1107553, 1058997, 1126899, 10345155, 1127817]"
721,722,"[1133018, 1082185, 1003441, 920958, 997506]"
722,723,"[1082185, 862349, 878996, 9419443, 15596488]"
723,724,"[1105623, 1082185, 891752, 835058, 1062002]"
724,725,"[883404, 1106523, 1038217, 893501, 1098066]"
725,726,"[995242, 995965, 1024731, 830941, 1101706]"
726,727,"[1106523, 923746, 1038663, 847982, 836445]"
727,728,"[1070015, 1029743, 1102416, 1013928, 995242]"
728,729,"[1082185, 1029743, 995242, 1106523, 981760]"
729,730,"[909894, 1058997, 1126899, 6979089, 1082185]"
730,731,"[1107553, 1029743, 908531, 995242, 962229]"
731,732,"[1082185, 893501, 916122, 1038684, 825618]"
732,733,"[5569471, 966891, 1042942, 885697, 906502]"
733,734,"[995242, 1070702, 904360, 1110142, 12262830]"
734,735,"[1106523, 1043663, 981760, 912019, 904360]"
735,736,"[1082185, 1029743, 1053690, 5995692, 918684]"
736,737,"[1082185, 1058997, 925112, 847270, 1024306]"
737,738,"[1106523, 883404, 1070015, 873627, 1053690]"
738,739,"[9526410, 7442008, 6979345, 6602440, 5592931]"
739,740,"[1089392, 1051516, 995242, 1024306, 986947]"
740,741,"[840361, 1007195, 903738, 857849, 977344]"
741,742,"[1120741, 870980, 879755, 1065593, 955043]"
742,743,"[1106523, 1118598, 1053763, 989075, 1059902]"
743,744,"[1082185, 862349, 903325, 1024306, 840361]"
744,745,"[1082185, 854852, 8203451, 1077975, 854754]"
745,746,"[1037840, 1129049, 1033142, 947658, 854852]"
746,747,"[1058997, 908531, 1021715, 909894, 1098066]"
747,748,"[1106523, 1037894, 1133018, 1138292, 1108168]"
748,749,"[1070015, 1082185, 883404, 1119399, 1029743]"
749,750,"[834833, 883404, 1080414, 1129671, 9527487]"
750,751,"[1029685, 1027168, 879755, 995242, 883404]"
751,752,"[1082185, 986912, 961554, 1033142, 856515]"
752,753,"[1082185, 847207, 1053690, 995242, 981760]"
753,754,"[1036347, 1082185, 986947, 1058997, 866211]"
754,755,"[862349, 972569, 838258, 916993, 995965]"
755,756,"[995242, 883404, 1021519, 1029743, 1082185]"
756,757,"[5569471, 909894, 1102959, 826249, 962229]"
757,758,"[880469, 841266, 878234, 9419961, 5995423]"
758,759,"[1082185, 986912, 5568447, 843346, 936914]"
759,760,"[826249, 995242, 1057260, 914190, 835618]"
760,761,"[1106523, 1029743, 1082185, 1133018, 995242]"
761,762,"[1011300, 986912, 906262, 1095275, 1082185]"
762,763,"[1029743, 1029624, 1082185, 1068719, 896085]"
763,764,"[995242, 1082185, 1037863, 981760, 1029743]"
764,765,"[1106523, 945805, 893018, 840361, 1126895]"
765,766,"[901062, 1127831, 1059891, 916990, 862349]"
766,767,"[1082185, 905582, 862349, 900802, 840361]"
767,768,"[1029743, 995242, 834117, 845705, 866227]"
768,769,"[989101, 1082185, 1065593, 1029743, 953476]"
769,770,"[1082185, 5569230, 1029743, 859075, 962229]"
770,771,"[1068651, 953476, 840361, 968936, 940947]"
771,772,"[1082185, 900112, 1011645, 1128812, 986912]"
772,773,"[835973, 909714, 1082185, 995785, 6548453]"
773,774,"[1082185, 1030819, 936594, 936924, 951526]"
774,775,"[1065593, 1041119, 893018, 908846, 994928]"
775,776,"[1029743, 1085604, 8205218, 901762, 880579]"
776,777,"[1070820, 6533608, 1130777, 857503, 869024]"
777,778,"[1114597, 1106523, 982493, 883404, 1012587]"
778,779,"[1057260, 6533362, 1102959, 821083, 5569230]"
779,780,"[849809, 5568228, 1092264, 948811, 5584645]"
780,781,"[926065, 918688, 912681, 871061, 7410013]"
781,782,"[5568378, 1033615, 8090521, 1106523, 1118393]"
782,783,"[1095275, 1128900, 871162, 873627, 890610]"
783,784,"[939442, 5569230, 1082185, 921288, 1081177]"
784,785,"[1121624, 1134633, 1037332, 1051516, 825703]"
785,786,"[5569230, 972665, 878715, 1106523, 981760]"
786,787,"[1039156, 1082212, 894236, 823775, 1082185]"
787,788,"[849843, 1108131, 1043590, 5569230, 1108168]"
788,789,"[883003, 922561, 981760, 1082185, 1096036]"
789,790,"[1028715, 1070015, 9881592, 1125391, 877358]"
790,791,"[1123434, 1051305, 1043973, 861445, 925164]"
791,792,"[866227, 1051069, 1024306, 965267, 889362]"
792,793,"[995242, 1133018, 1029743, 981760, 8090545]"
793,794,"[865026, 1042907, 896613, 995242, 1126899]"
794,795,"[1029743, 1043751, 1044078, 9527290, 910032]"
795,796,"[969866, 1082185, 862349, 908531, 923746]"
796,797,"[1029743, 1082185, 5569471, 1062128, 950098]"
797,798,"[5572828, 970202, 1082185, 824073, 907652]"
798,799,"[1082185, 1058997, 1126899, 928754, 970119]"
799,800,"[995965, 9677202, 12263788, 9677236, 953180]"
800,801,"[873178, 981760, 1029743, 10285141, 845208]"
801,802,"[908531, 1082185, 986912, 1024306, 8090537]"
802,803,"[969866, 1082185, 1044078, 865178, 1106523]"
803,804,"[1053690, 883404, 1029743, 1092026, 943233]"
804,805,"[870547, 965821, 923746, 899624, 844165]"
805,806,"[1029743, 1082185, 5590287, 1024306, 1082212]"
806,807,"[896444, 838186, 908531, 1029743, 5995503]"
807,808,"[1029743, 1016800, 879755, 1082185, 908318]"
808,809,"[862349, 5585635, 5587837, 5585639, 9926758]"
809,810,"[1028816, 962274, 1024306, 970030, 961979]"
810,811,"[1029743, 847982, 849843, 995242, 1006184]"
811,812,"[879755, 896862, 964356, 885290, 986912]"
812,813,"[6534030, 1050851, 6533608, 860776, 874972]"
813,814,"[854405, 961791, 6548453, 1054080, 1022053]"
814,815,"[1029743, 883404, 1085604, 1098066, 8090521]"
815,816,"[1082185, 995242, 938187, 883404, 5565925]"
816,817,"[1070820, 1092588, 1082185, 981760, 856345]"
817,818,"[1029743, 849843, 893501, 982955, 960318]"
818,819,"[970202, 844165, 934639, 923746, 918335]"
819,820,"[849843, 947798, 1106523, 8090509, 9527158]"
820,821,"[863324, 6396581, 8090440, 970202, 949294]"
821,822,"[962118, 874736, 981760, 1088835, 917407]"
822,823,"[1120741, 920308, 873964, 882441, 1132770]"
823,824,"[1106523, 13115579, 1046689, 963971, 962229]"
824,825,"[1082185, 1058997, 843756, 1127831, 5584027]"
825,826,"[970792, 864143, 1082185, 1076105, 12384431]"
826,827,"[1015296, 910473, 907662, 1138189, 13841744]"
827,828,"[1058997, 5568197, 862349, 866211, 925579]"
828,829,"[995242, 1082185, 1101010, 1132771, 990440]"
829,830,"[1082185, 1133018, 883404, 1089066, 1106523]"
830,831,"[951590, 1069003, 995242, 957736, 916122]"
831,832,"[1106523, 1029743, 834484, 914190, 892531]"
832,833,"[908531, 1133018, 1106523, 12810391, 983584]"
833,834,"[856252, 927191, 1070820, 866211, 825994]"
834,835,"[900112, 9571047, 6704035, 5578547, 1127831]"
835,836,"[916993, 999581, 1073150, 851287, 877358]"
836,837,"[1082185, 5585735, 5587133, 5588666, 5589247]"
837,838,"[833025, 819765, 1133018, 1044078, 1039589]"
838,839,"[1056651, 888092, 821845, 12352201, 13776705]"
839,840,"[1029743, 883404, 1082185, 1090884, 1112238]"
840,841,"[908531, 1133018, 1106523, 883404, 966379]"
841,842,"[999971, 1065593, 1037840, 844165, 918335]"
842,843,"[999971, 1081177, 883404, 940700, 1065593]"
843,844,"[1127831, 1082185, 5566472, 1026118, 904360]"
844,845,"[1058997, 861272, 6533362, 1082185, 885290]"
845,846,"[8090521, 1004906, 1133018, 9297136, 944317]"
846,847,"[1005274, 1082185, 995242, 1023720, 1107089]"
847,848,"[826666, 1022003, 873627, 1101173, 870608]"
848,849,"[1058997, 1082185, 826144, 1028816, 979707]"
849,850,"[995242, 1128900, 878445, 845109, 871162]"
850,851,"[861445, 868764, 1036501, 1131438, 1079023]"
851,852,"[1082185, 1106523, 1126899, 1127831, 903325]"
852,853,"[12171656, 1085476, 6602729, 1058554, 862010]"
853,854,"[945998, 911812, 862488, 1130777, 1054216]"
854,855,"[1029743, 916993, 1127831, 986912, 9526410]"
855,856,"[995242, 9527494, 961554, 990797, 994928]"
856,857,"[5569230, 839262, 868548, 1082185, 885290]"
857,858,"[1070820, 873627, 1092026, 910473, 844165]"
858,859,"[1075368, 5569230, 5569471, 951590, 9526410]"
859,860,"[1107553, 1073150, 866227, 1128900, 1029743]"
860,861,"[899624, 870515, 851147, 5585510, 1106523]"
861,862,"[987562, 953476, 1103629, 1038663, 1058930]"
862,863,"[1029743, 995242, 1119761, 1111230, 1102456]"
863,864,"[1029743, 1101010, 883404, 8090521, 1096036]"
864,865,"[1106523, 9526410, 7409941, 7410344, 899624]"
865,866,"[1106523, 999971, 962229, 1044078, 870547]"
866,867,"[983584, 1106523, 1133018, 908531, 937928]"
867,868,"[5569471, 1082185, 9527494, 9884484, 856942]"
868,869,"[5592931, 826249, 965701, 896672, 870927]"
869,870,"[899736, 1075368, 1048563, 8119157, 7441210]"
870,871,"[1082185, 866211, 834117, 1098066, 1124674]"
871,872,"[1082185, 941361, 920461, 895268, 873622]"
872,873,"[1033615, 834833, 1029743, 985119, 845109]"
873,874,"[1137507, 910095, 1092948, 1037840, 1026118]"
874,875,"[1082185, 1058997, 1126899, 845208, 6944571]"
875,876,"[826249, 849843, 916993, 929668, 840361]"
876,877,"[1082185, 981760, 1126899, 10456152, 8011397]"
877,878,"[947798, 951590, 1106523, 1133018, 1033615]"
878,879,"[6424447, 862682, 903325, 1098066, 1007195]"
879,880,"[866211, 1082185, 1033142, 921836, 911878]"
880,881,"[1120741, 883404, 1029743, 1065593, 995242]"
881,882,"[1029743, 1106523, 8090521, 957063, 5569230]"
882,883,"[1082185, 874149, 1005274, 8090440, 1110111]"
883,884,"[1085604, 986912, 5568509, 974156, 882441]"
884,885,"[1106523, 951590, 925626, 1127624, 1037894]"
885,886,"[868764, 863762, 9836903, 957190, 914077]"
886,887,"[1130716, 937060, 1111839, 1133018, 981760]"
887,888,"[1082185, 1131382, 1003188, 961554, 826249]"
888,889,"[1082185, 1127831, 1070820, 983316, 849843]"
889,890,"[866211, 981760, 883404, 5569230, 5569471]"
890,891,"[861445, 866211, 825541, 951190, 945652]"
891,892,"[995242, 914318, 925626, 1092835, 1082185]"
892,893,"[1106523, 1100972, 1119879, 1022843, 872137]"
893,894,"[860776, 1082185, 1101956, 845208, 834484]"
894,895,"[1082185, 1081189, 1112238, 866211, 999104]"
895,896,"[908531, 913210, 883404, 1058997, 1126899]"
896,897,"[5569374, 883404, 945372, 1039156, 1070820]"
897,898,"[1028816, 834484, 824005, 1057260, 893501]"
898,899,"[844179, 921614, 823704, 837098, 839238]"
899,900,"[890536, 986912, 1133018, 1068719, 1107661]"
900,901,"[904360, 895295, 923746, 1082185, 899624]"
901,902,"[957951, 1082185, 995478, 1030182, 1095329]"
902,903,"[1082185, 1126899, 6034857, 878996, 885406]"
903,904,"[891505, 1082185, 1014206, 995785, 979707]"
904,905,"[916122, 1093571, 1082185, 1046262, 1033142]"
905,906,"[860703, 1048237, 1127758, 6773204, 911974]"
906,907,"[986912, 1082185, 1092588, 1071939, 847982]"
907,908,"[1057260, 1070820, 862349, 916122, 1082185]"
908,909,"[1082185, 995242, 1029743, 9935616, 1103556]"
909,910,"[7409670, 7409664, 1085604, 5582712, 995242]"
910,911,"[1082185, 927191, 7466806, 820165, 8011285]"
911,912,"[8181451, 8090521, 5568758, 1029743, 1082185]"
912,913,"[824758, 1134810, 1029624, 1070820, 1029743]"
913,914,"[1073150, 1044078, 938700, 981760, 981660]"
914,915,"[1036753, 1043006, 853354, 910439, 880150]"
915,916,"[1054945, 1058997, 5584027, 824193, 909638]"
916,917,"[1082185, 859237, 1085604, 849843, 1028166]"
917,918,"[1133018, 1065593, 1093413, 894236, 903230]"
918,919,"[1128647, 991379, 882441, 6391532, 1113588]"
919,920,"[1106523, 1092026, 1097001, 1133018, 1061220]"
920,921,"[1029743, 1082185, 969419, 15630096, 9926758]"
921,922,"[1058997, 1082185, 1058404, 834484, 1132198]"
922,923,"[1106523, 1014948, 1082185, 8160319, 995242]"
923,924,"[1029743, 951590, 1075470, 1048462, 995242]"
924,925,"[1082185, 862349, 968936, 861272, 1037451]"
925,926,"[981760, 956813, 993441, 903325, 936914]"
926,927,"[1058997, 1082185, 1127831, 986912, 981760]"
927,928,"[1082185, 1029743, 1092303, 923746, 829852]"
928,929,"[1070015, 1010190, 845193, 1070820, 883404]"
929,930,"[917033, 1016800, 1050741, 850102, 854716]"
930,931,"[951590, 846830, 958700, 1062966, 866043]"
931,932,"[844165, 1127831, 1082185, 8090537, 860776]"
932,933,"[1106523, 908531, 1053763, 871756, 883404]"
933,934,"[1133018, 1082185, 953476, 1004906, 995242]"
934,935,"[1132771, 922561, 1082185, 1056746, 1081189]"
935,936,"[1082185, 962229, 995242, 908531, 1029743]"
936,937,"[5585636, 1126899, 5587043, 5586642, 961554]"
937,938,"[940947, 822407, 854405, 911311, 988791]"
